row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
1452,a391f51,09d8cd0,182209.0,32017.0,47.334,44.0,34.193,0.7849288422222663,0.04370695301800282,0.0790873543597785,0.0008931938627657253,0.07171354280383478,9.924376252952504e-05,0.019173894920704235,0.00039697505011810014,11.392,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.498,0.05,0.203,0.094,0.271,0.147,0.091,0.07,0.174,0.255,13.51315720048178,1.0699999999999998,8.03,262,2489.0,1499.0,0.491,0.204,0.099,0.0978043912175649,0.2664670658682635,0.28642714570858285,0.3493013972055889,12.117656412,6.1081761282
1453,02d7ae1,a952566,16918.0,3755.0,55.873,64.0,42.695,0.8352389709556839,0.0911807623883103,0.03003378175785076,0.0,0.0192196214044416,0.0,0.0229176244827793,0.0014092390109340955,13.604,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.486,0.068,0.206,0.066,0.282,,0.076,0.09,,0.222,13.113282448165112,,,314,1969.0,1260.0,0.528,0.148,0.082,0.1057884231536926,0.22754491017964074,0.31037924151696605,0.3562874251497006,8.1286651571,6.212622655800001
1454,42a3d5f,09d8cd0,17035.0,1879.0,28.526,7.0,25.937,0.9644632405996952,0.008758919265613726,0.012777599615168762,0.0,0.0023150004008658702,0.0,0.009470456185360377,0.002214783933295919,14.514,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.504,0.057,0.196,0.079,0.324,0.22,0.112,0.089,0.077,0.332,13.761062918119727,,16.8,283,3450.0,2159.0,0.508,0.239,0.17,0.14271457085828343,0.4720558882235529,0.23552894211576844,0.1497005988023952,10.513880685,10.513880685
1455,ffc73b1,b795815,5872.0,582.0,23.975,1.0,24.164,0.8638577985345036,0.00395563249859087,0.11854819228601339,0.0009058700378452372,0.0005032611321362429,0.001207826717126983,0.01102141879378372,0.0,9.449,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.528,0.031,0.181,0.091,0.322,0.18,0.084,0.07,0.231,0.345,11.572832225265765,,33.44,254,1990.0,2990.0,0.511,0.251,0.188,0.12236710130391172,0.3881644934804413,0.3059177532597793,0.1835506519558676,13.117017604,8.9748015188
1456,9a40429,1dcfd4e,61162.0,7035.0,31.651,,27.587,0.7795892568699647,0.00940074042117725,0.1202933592848615,0.002106889528759042,0.05990589226771543,0.0,0.026496644025964904,0.0022072176015570915,4.328,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.559,0.042,0.132,0.063,0.202,0.126,0.055,0.079,0.156,0.153,,1.81,7.32,210,1099.0,1000.0,0.508,0.242,0.112,0.04291417165668662,0.1467065868263473,0.29141716566866266,0.5189620758483035,11.533855064,5.7259109777
1457,f37710d,b795815,6352.0,665.0,21.695,3.0,25.864,0.9601948988216575,0.001103763734897827,0.022492915030080045,0.001103763734897827,0.0023865161835628693,0.0030030328643166106,0.009715109630587181,0.0,6.414,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.531,0.037,0.159,0.077,0.318,0.132,0.092,0.05,0.155,0.32,11.567194219102042,,27.02,231,3190.0,1580.0,0.493,0.239,0.193,0.08032128514056225,0.41666666666666663,0.31224899598393574,0.19076305220883535,12.123120522999999,11.178461781
1458,2e9d57d,1b0d913,924.0,83.0,15.473,-1.0,20.721,0.9546918788459045,0.0,0.02808445282190906,0.0010970489383558227,0.005345620281442918,0.0,0.010780999112387677,0.0,0.0,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.487,0.036,0.215,0.157,0.284,,0.104,,,0.275,10.257434802477606,,,326,,,0.508,0.245,0.2,0.033830845771144286,0.30248756218905476,0.34427860696517415,0.3194029850746269,10.851871948,13.022246337
1459,f944959,1646cf6,525419.0,64812.0,31.311,1081.0,30.816,0.8332514808615559,0.03518988102993797,0.09603800627424255,0.0009020476481613264,0.0203662313451535,0.0001002275164623696,0.013260100427971497,0.0008920248965150893,7.233,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.508,0.046,0.158,0.104,0.283,0.165,0.095,0.07,0.144,0.228,12.220490257534523,2.66,11.94,227,2120.0,1319.0,0.513,0.241,0.159,0.15531062124248496,0.38276553106212424,0.21142284569138275,0.250501002004008,13.582882372,8.802083774
1460,78131df,e74aca3,4423.0,401.0,30.26,-1.0,25.767,0.1062347052840411,0.0043102146043766795,0.05585151914923614,0.7980140786916282,0.024803875164905988,0.0,0.010785607105811737,0.0,28.418,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.353,0.124,0.185,0.062,0.405,0.458,0.122,0.081,0.196,0.318,11.052465028025782,,45.67,280,1099.0,1439.0,0.507,0.322,0.125,0.10140562248995984,0.43674698795180716,0.3012048192771084,0.1606425702811245,20.322908434000002,10.161454217000001
1461,8b1171d,e2f94fa,24369.0,2062.0,19.115,6.0,25.056,0.9598102647560831,0.011014964474258725,0.012543166752669394,0.0019846782836502206,0.0076112412177985955,0.0017762870638669472,0.004564760052395507,0.0006946373992775773,5.001,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.576,0.037,0.094,0.035,0.281,0.136,0.091,0.08,0.24,0.218,11.343781919361769,,9.09,242,1870.0,1730.0,0.514,0.219,0.177,0.05294705294705294,0.33266733266733267,0.32667332667332666,0.2877122877122877,10.637218082999999,8.2824140801
1462,13a496f,78e8330,4666.0,490.0,27.747,,18.485,0.833189282627485,0.006281280778275815,0.04823018632791302,0.0902996924684931,0.00040200196980965216,0.0,0.02159755582802356,0.0,7.543,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.535,0.041,0.198,0.106,0.287,0.229,0.096,0.06,0.216,0.324,10.995718497927376,,,238,5039.0,2290.0,0.457,0.22,0.199,0.11422845691382766,0.32064128256513025,0.342685370741483,0.22244488977955912,14.789773927999999,9.296429326
1463,0b61b03,a952566,1117611.0,127238.0,31.998,1917.0,27.856,0.5238577052924736,0.09117320002805022,0.1629817373097845,0.0012923132407008547,0.18266697388325104,0.0006010759259073742,0.03463199126436321,0.0027950030554692905,3.99,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.547,0.042,0.15,0.055,0.221,0.112,0.078,0.071,0.203,0.168,12.601262892276196,2.12,5.26,157,1110.0,980.0,0.504,0.237,0.107,0.07984031936127745,0.12974051896207586,0.19161676646706588,0.5988023952095808,13.37606832,4.2470427892
1464,04c8d09,1dcfd4e,18429.0,2294.0,24.229,9.0,29.683,0.8527904959761189,0.020068980818491698,0.10234171725932348,0.006716553379455011,0.002833861110550838,0.0,0.015248391456060023,0.0,5.877,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.459,0.044,0.217,0.128,0.163,0.201,0.06,0.099,0.117,0.157,11.907193014846541,,20.34,191,1959.0,989.0,0.467,0.158,0.211,0.09,0.265,0.304,0.341,7.6701300113999995,9.302072567
1465,a14fe81,09d8cd0,23084.0,1981.0,18.972,22.0,24.503,0.9452851218508068,0.0066674030264386635,0.03514444366345681,0.000602476177087831,0.0031931237385655043,0.0,0.009107431543644379,0.0,11.829,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.448,0.072,0.216,0.084,0.349,0.327,0.118,0.079,0.2,0.378,13.289872353616724,,33.27,351,11609.0,2889.0,0.509,0.237,0.162,0.17835671342685372,0.41983967935871747,0.28557114228456915,0.11623246492985974,10.952380952,13.073593074000001
1466,7523e1d,1b0d913,20459.0,2038.0,23.85,14.0,27.301,0.5611007928424501,0.09582010265013081,0.33827611686937076,0.0007988337027939209,0.000908673336928085,0.0,0.0030954805983264434,0.0,12.73,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.484,0.038,0.283,0.144,0.279,0.323,0.106,0.07,,0.269,8.51490894180604,,19.91,314,7419.0,2530.0,0.477,0.219,0.187,0.21492537313432838,0.37512437810945276,0.2656716417910448,0.14427860696517414,13.505307390999999,11.902159392
1467,f39ef59,a952566,7104.0,623.0,23.918,17.0,22.995,0.6592109071673103,0.26493397610563824,0.03272749049315807,0.008244253475861104,0.0018165304268846503,0.0,0.03306684233114751,0.0,8.262,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.504,0.058,0.216,0.099,0.341,,0.123,0.111,,0.294,12.247572197435451,,24.92,266,,2329.0,0.503,0.193,0.195,0.15084915084915085,0.4105894105894106,0.2577422577422578,0.18081918081918083,9.2469352014,10.227670753
1468,b4bc2f1,528ea9f,12676.0,1133.0,28.765,1.0,34.34,0.9315851893543459,0.04714762402508644,0.015126236230602235,0.0008141030795207849,0.00010050655302725739,0.0,0.005226340757417384,0.0,35.665,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.272,0.091,0.197,0.062,0.385,0.377,0.123,0.151,0.138,0.378,12.93490742789262,,24.97,424,7199.0,4249.0,0.448,0.211,0.125,0.28,0.395,0.259,0.066,10.37664858,10.218226463999999
1469,88e880d,528ea9f,25265.0,3081.0,31.141,,24.966,0.8642371282458666,0.04601559008986644,0.06494215778759745,0.0004964996772752098,0.0020952286381013853,0.00039719974182016784,0.02181619581947272,0.0,9.276,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.555,0.045,0.193,0.088,0.319,0.139,0.107,0.09,,0.268,13.018270872998395,,30.56,245,1949.0,1659.0,0.514,0.233,0.143,0.10832497492477433,0.28786359077231694,0.2738214643931796,0.32998996990972923,10.808686253,8.8041662572
1470,86fe9c7,7dd3518,643.0,120.0,45.318,,25.048,0.39631572086120276,0.014009085348121258,0.02672456152665938,0.319651828601799,0.06647546655167917,0.012524944595421226,0.1642983925151172,0.0,5.01,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.429,0.1,0.348,0.201,0.318,,0.086,,,0.239,,,,187,,,0.451,0.223,0.113,0.055,0.446,0.345,0.154,10.894941634,3.1128404669
1471,b23106d,528ea9f,2211.0,215.0,20.877,0.0,32.169,0.9910581815647186,0.0,0.0,0.0017923466796777756,0.0,0.0,0.007149471755603572,0.0,17.2,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Federal/State government-dependent,0.365,0.077,0.237,0.085,0.32,0.326,0.141,,0.146,0.357,13.12767986964627,,,384,,,0.492,0.188,0.212,0.25551102204408815,0.3607214428857715,0.22444889779559118,0.1593186372745491,11.312217195,13.574660632999999
1472,404829d,09d8cd0,38616.0,4064.0,24.37,,27.323,0.818569628666951,0.013680691276699174,0.1350112600323416,0.00298614073552317,0.01397831327691743,9.920733340608539e-05,0.010436611474320182,0.005238147203841309,11.744,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.464,0.058,0.255,0.117,0.346,0.228,0.101,0.08,0.145,0.27,13.342525342441794,,13.19,279,4399.0,2419.0,0.5,0.253,0.156,0.17369477911646583,0.4066265060240964,0.2781124497991968,0.14156626506024095,12.278077648,10.275086168
1473,06d7417,7572db1,300450.0,38661.0,39.187,945.0,35.854,0.36443965732180433,0.09652036023097867,0.4919666098195853,0.0005983903300122669,0.02450408401400233,0.0006981220516809782,0.0174031854311901,0.0038695908007459934,16.048,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.491,0.067,0.32,0.132,0.29,0.211,0.095,0.08,0.124,0.267,10.628387193357327,5.13,18.26,254,3380.0,2200.0,0.503,0.257,0.119,0.14885114885114883,0.34365634365634357,0.32667332667332666,0.1808191808191808,13.339506304,6.347471726799999
1474,a7ff843,8036085,5157.0,687.0,39.498,5.0,20.517,0.8824793438455253,0.0016242446253644462,0.0312641869192821,0.049544505311582575,0.022426682001150083,0.0023304379407402924,0.008010249891548884,0.0023203494648063516,15.929,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.462,0.03,0.258,0.12,0.288,0.161,0.083,0.089,0.209,0.27,11.755141159877441,,,247,2989.0,1039.0,0.445,0.2,0.15,0.15284715284715286,0.3676323676323677,0.34565434565434566,0.13386613386613389,11.502095721,10.527341846
1475,f4a4d85,0f8930b,54718.0,3874.0,18.719,228.0,31.628,0.9386001634670973,0.0109443215118713,0.031307936128222,0.0029902517791998086,0.0032095369096744614,0.0,0.01284811514462851,9.96750593066603e-05,11.243,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.468,0.087,0.183,0.048,0.308,0.205,0.108,0.071,0.195,0.278,12.062903850656308,,18.55,283,3100.0,3689.0,0.498,0.224,0.172,0.11232604373757456,0.42147117296222664,0.32803180914512925,0.1381709741550696,10.146748974,10.294606883
1476,fb048bb,5086a32,309691.0,55457.0,41.866,115.0,29.29,0.7391916631460357,0.11979198100871104,0.05576679340937895,0.0013076629046210795,0.056822982678495976,0.0006035367252097289,0.025318365622548127,0.0011970145049992956,8.027,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.514,0.049,0.11,0.041,0.258,0.172,0.084,0.08,0.19,0.225,11.082159204643538,2.68,6.96,258,1320.0,1060.0,0.519,0.191,0.146,0.072,0.266,0.279,0.383,10.292453121,8.5061327626
1477,c61fa8d,4522abc,18394.0,2023.0,30.032,1.0,23.085,0.6963909549243747,0.18984675285778463,0.09269704986771826,0.0010981879898168021,0.008326261668247391,0.000708830429790845,0.010931962262267258,0.0,17.085,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.47,0.087,0.303,0.129,0.344,0.275,0.14,0.111,,0.322,12.707329610654748,8.54,40.56,330,9410.0,2039.0,0.496,0.253,0.145,0.2372881355932203,0.4297108673978065,0.20338983050847453,0.1296111665004985,13.693047518,11.139185480999998
1478,ece4b49,7dd3518,2118.0,299.0,33.943,,22.104,0.49541869809270284,0.022014177608949245,0.0218845651502009,0.322067019611362,0.026231567612837615,0.0004985094567243942,0.1100110669099393,0.0018743955572837218,8.385,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.551,0.15,,,,,,,,,,,,188,,,,,,0.09561752988047809,0.31274900398406374,0.3247011952191235,0.2669322709163347,12.829650747999999,5.2268947493
1479,407514f,7572db1,24848.0,2179.0,21.673,,34.222,0.7720784565658187,0.15266708156832828,0.034058742044929834,0.006865953303487182,0.0013952741362349684,0.0005018971713075425,0.03171990122663669,0.0007126939832567103,16.559,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.397,0.067,0.268,0.116,0.367,0.269,0.135,0.09,0.074,0.316,12.526314623177589,8.71,31.159999999999997,319,4600.0,3560.0,0.456,0.204,0.163,0.1971830985915493,0.41146881287726356,0.2796780684104628,0.11167002012072434,9.054202863099999,11.378930625
1480,d968a45,1b0d913,3460.0,370.0,28.363,-1.0,16.899,0.6663352159732718,0.0028736775117333543,0.29681409593508873,0.009366796595338477,0.0077261156630339676,0.0002983056240553655,0.013413809561689603,0.0031719831357887203,6.032,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.492,0.034,0.334,0.253,0.296,,0.103,0.08,,0.285,10.321130879382867,,48.57,283,,,0.498,0.284,0.144,0.175,0.369,0.27,0.186,13.354169626,8.5239380594
1481,5fa6687,158df01,15580.0,1768.0,20.494,20.0,26.357,0.9524194272376336,0.020857647305263793,0.008039820051670308,0.002503715673659116,0.0012967451696242432,0.0,0.01448364604841847,0.0003989985137305364,12.286,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.468,0.06,0.182,0.074,0.299,0.34,0.129,0.09,0.184,0.326,13.844884045784054,,18.9,350,7969.0,1979.0,0.504,0.214,0.191,0.12951807228915663,0.48493975903614456,0.29819277108433734,0.08734939759036144,10.394276732,12.768278207
1482,fed752d,fb8cab1,4401.0,503.0,26.56,,29.157,0.9571945277548052,0.005171331493309154,0.010671475971742011,0.018553023584858663,0.0,0.0,0.008409641195285021,0.0,11.789,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.41,0.043,0.165,0.076,0.323,0.186,0.105,,0.231,0.326,9.430530652871317,,,229,2360.0,1450.0,0.498,0.209,0.231,0.14,0.329,0.378,0.153,11.544991511,15.619694397
1483,78d1999,4522abc,10663.0,1422.0,33.466,0.0,29.294,0.4714471187456306,0.5014780784979526,0.020253670228702683,0.0,0.002207130730050933,0.0,0.002696494557075801,0.0019175072405872363,24.847,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.412,0.09,0.246,0.075,0.305,0.244,0.135,0.151,,0.297,12.432495260745998,,38.75,379,2670.0,3590.0,0.535,0.26,0.178,0.20783132530120482,0.38052208835341367,0.2600401606425703,0.15160642570281124,11.452020805,13.074390418
1484,6ce63f5,158df01,28963.0,4423.0,39.671,102.0,29.334,0.9332580767617029,0.019190425765718964,0.01827136320952628,0.0004994905196699366,0.006513356376495973,0.0,0.02085872410141655,0.001408563265469221,15.416,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.49,0.061,0.185,0.059,0.312,0.313,0.11,0.09,,0.312,13.290120105334331,,12.38,359,2669.0,2890.0,0.504,0.241,0.157,0.147,0.467,0.246,0.14,11.490850845,12.222086808
1485,e4ab39b,528ea9f,46605.0,6013.0,28.408,90.0,27.028,0.8892202597454937,0.05950569767559016,0.018236592074639048,0.0020150930469214415,0.004735468660265387,0.0,0.02468488982478766,0.001601998972302546,12.872,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.445,0.064,0.202,0.062,0.34,0.237,0.121,0.1,0.093,0.34,14.363997295425225,3.66,19.13,362,2389.0,880.0,0.512,0.228,0.162,0.15446339017051153,0.3971915747241725,0.2948846539618856,0.15346038114343027,11.582221935,12.615580025999998
1486,4c20e6f,485e9af,124914.0,16071.0,32.48,236.0,34.3,0.6383700172532438,0.2963568728745101,0.038376001037189224,0.0025730270965683005,0.007739027236189927,0.0,0.015587757178047492,0.0009972973242512793,18.241,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.423,0.077,0.267,0.056,0.369,0.2,0.116,0.111,0.121,0.329,11.54982326897597,7.34,29.76,356,2079.0,2660.0,0.514,0.249,0.123,0.18326693227091634,0.3575697211155378,0.2679282868525897,0.19123505976095617,15.495892321,9.4433045228
1487,3cc98e3,e2f94fa,9637.0,1055.0,27.954,7.0,25.519,0.9450728277247614,0.0013159216474133602,0.03724761426418885,0.0007031642390758414,0.0023907584128578605,0.0,0.013269713711702661,0.0,8.209,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.55,0.038,0.136,0.045,0.337,0.174,0.106,0.06,0.202,0.27,11.408797993863974,,24.83,271,2460.0,4899.0,0.504,0.229,0.2,0.07984031936127745,0.37025948103792417,0.37425149700598803,0.17564870259481036,10.682431031,12.134411948
1488,64fc7e5,1dcfd4e,5493.0,689.0,34.339,1.0,30.544,0.6912521098205279,0.11167816872571834,0.16946477972974322,0.015130783904441359,0.0008988584497687936,0.0,0.011575299369800354,0.0,11.209,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.39,0.041,0.218,0.146,0.233,0.247,0.076,0.09,0.092,0.232,13.771132083793132,,24.8,210,1619.0,1809.0,0.423,0.199,0.172,0.20219123505976097,0.42330677290836655,0.2241035856573705,0.150398406374502,8.9604096187,8.411813111499999
1489,2bed9bb,09d8cd0,83380.0,10696.0,31.112,477.0,31.175,0.8620928551347444,0.06960118880276317,0.029971083176031164,0.0023996947668581065,0.0124703803365597,0.00040162255512269567,0.022249889553797343,0.0008132856741234587,13.247,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.447,0.063,0.179,0.065,0.381,0.238,0.131,0.081,0.135,0.308,13.490229747383799,4.44,13.01,302,1290.0,1679.0,0.52,0.229,0.174,0.11916583912611718,0.36345580933465743,0.32869910625620663,0.18867924528301888,11.4748851,11.390333315
1490,182cbc9,9dda412,25554.0,2336.0,22.4,27.0,27.261,0.9450442593205217,0.004471043477389151,0.037382334365883736,0.0009022285044058825,0.00430062253766804,0.0006014856696039217,0.006897035678124968,0.00040099044640261447,5.721,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.56,0.046,0.099,0.057,0.288,0.227,0.086,0.059,0.228,0.237,12.70261961426039,,13.66,198,2029.0,1020.0,0.501,0.216,0.196,0.09390609390609389,0.3766233766233766,0.3166833166833167,0.21278721278721277,11.468343418,11.982441570999999
1491,9144e3f,1b0d913,66233.0,7086.0,25.86,76.0,24.605,0.6405300717638699,0.21766372071143317,0.12132798190389446,0.0026023160612945523,0.005304721201869664,0.0,0.01227092111979662,0.0003002672378416791,12.876,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Mining-dependent,0.48,0.055,0.283,0.154,0.334,0.226,0.114,0.101,0.167,0.331,10.191968829935993,9.16,31.17,305,5359.0,3479.0,0.508,0.253,0.14,0.1603585657370518,0.3416334661354582,0.30776892430278885,0.1902390438247012,13.365277400999998,9.281861194
1492,52a77d1,1b0d913,50125.0,6081.0,30.436,53.0,28.355,0.7054750978405546,0.015873015873015876,0.25391858871208056,0.0030891789339849416,0.008224566422313607,0.0005959830740806961,0.01262490811927608,0.00019866102469356538,12.804,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Recreation,0.426,0.044,0.315,0.154,0.276,0.224,0.123,0.111,0.154,0.271,8.743111372549963,3.86,22.44,223,1719.0,1269.0,0.515,0.198,0.256,0.12287712287712287,0.2777222777222777,0.31768231768231764,0.28171828171828167,10.093756233999999,14.103331339
1493,906bc83,158df01,230361.0,24825.0,25.978,583.0,29.027,0.8969870730848549,0.036487098234495245,0.03829787234042553,0.0011065841758462853,0.012584880036215482,0.0,0.013721643780493939,0.0008148483476686283,5.964,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.545,0.055,0.155,0.064,0.283,0.203,0.113,0.08,0.231,0.255,13.605359290588616,0.5,5.18,258,1609.0,2140.0,0.508,0.212,0.169,0.08275174476570289,0.33998005982053836,0.3120638085742771,0.26520438683948155,9.8291231342,9.563353403999999
1494,65c21ff,1dcfd4e,272454.0,31049.0,30.657,,30.239,0.6699902894154629,0.009700573625251525,0.2861418946651851,0.004584997647435705,0.012793945400486532,0.0006106656255318297,0.015176542431250065,0.0010010911893964423,8.899,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.523,0.045,0.216,0.097,0.259,0.179,0.061,0.079,0.172,0.173,13.48293198477727,1.79,16.08,210,2659.0,2109.0,0.495,0.273,0.105,0.13386613386613389,0.26973026973026976,0.3376623376623377,0.25874125874125875,14.485352662,5.9010332299
1495,e5a2295,1b0d913,2989.0,274.0,21.083,0.0,19.503,0.38337249412588115,0.03710443433484977,0.562055691646253,0.0016997450382442636,0.0002999550067489876,0.0,0.014467829825526171,0.0009998500224966255,15.49,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.473,0.051,0.396,0.214,0.303,,0.111,0.081,,0.289,9.239794906932456,,,294,,1550.0,0.509,0.291,0.153,0.3396793587174349,0.2975951903807615,0.23947895791583165,0.12324649298597194,15.864978902999999,12.489451477000001
1496,4053ded,1b0d913,349485.0,53741.0,42.624,2037.0,29.559,0.3128970454774629,0.036896238781889676,0.619723706766159,0.0021377432691338104,0.017575879802359584,0.0007058586266007865,0.008762730664515477,0.0013007966118785922,13.815,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.473,0.051,0.3,0.115,0.292,0.26,0.101,0.091,0.273,0.251,8.551843127407931,6.04,12.25,240,2180.0,1359.0,0.511,0.256,0.126,0.19138276553106212,0.280561122244489,0.3276553106212425,0.20040080160320642,14.410770422,7.869651492899999
1497,2d86df1,09d8cd0,49675.0,4286.0,21.375,139.0,27.694,0.9633835714357628,0.008024001530298914,0.011668529201526274,0.0032418174313127352,0.005174826582902938,0.0011175209157630857,0.005678214382796219,0.0017115185196371584,6.678,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.51,0.066,0.159,0.068,0.338,0.247,0.101,0.081,0.143,0.282,13.396844229861538,,17.13,252,6290.0,2169.0,0.508,0.241,0.142,0.09623015873015874,0.39682539682539686,0.3125,0.19444444444444445,10.282050765,8.729662708400001
